index,website,title,about,lesson_type,purpose,summary,url,period,learning_time,price
109,아이스크림,김영철·타일러의 진짜 미국식 영어,"전국 유아, 초등, 중등교원 및 교육전문직",어학,1. 미국 문화를 이해하고 문화와 상황에 맞는 미국식 영어를 습득하여 활용할 수 있다.|2. 미국식 영어에 맞는 다양한 표현법과 실생활에 쓰이는 줄임말 등을 알아보고 활용할 수 있다.|3. 상황별 실생활 영어 90문장을 원어민의 억양과 발음을 듣고 따라하며 실제 기초 회화에 연습에 활용할 수 있다.,"미국 문화를 제대로 이해하지 않고는 왜 그 상황에 그렇게 영어를 사용해야하는지를 잘 이해하지 못할 수 있습니다. 그 나라 언어를 배우려면 그 나라 문화를 이해하는 것이 중요합니다. 해당 연수는 이를 토대로 실생활에 더욱 어울리는 비유와 관용구, 미국인과의 대화에서 쓰지 말아야 할 단어, 미국인들이 많이 쓰는 생략법을 알아보며 진짜 미국식 영어를 습득하도록 한 과정입니다. 우리가 우리의 관점에서 보고 한국식 영어를 구사하고 있었다면 쉽고 다양한 상황별 문장들을 미국식 영어로 어떻게 호환하여 표현할 수 있는 지 알 수 있는 기회를 가질 수 있습니다. 한 스텝 한 스텝 영작의 생각의 흐름을 넘어서 비슷한 상황에서 자연스럽게 유사한 문장이 나오는 그 순간까지! 원어민의 상황별 억양과 발음까지 그대로 장착한다면 본 강의의 학습을 끝내고 나면 간단한 일상 기본 영어 회화에 자신감이 붙게 될 것입니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0907&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
110,아이스크림,한 권으로 끝내는 해커스 토익 Listening [700+목표],"전국 유아, 초등, 중등교원 및 교육전문직",어학,"1. 토익 Listening 문제 풀이 스킬과 노하우를 학습한다.|2. 실제 토익과 동일한 형태의 문제 풀이를 통해, 실전 감각을 익힐 수 있다.|3. 전반적인 영어 듣기 실력을 향상시킬 수 있다.",- 토익 Listening 파트에서 빠르고 정확하게 답을 찾을 수 있는 영어 듣기 스킬과 노하우를 학습합니다.|- 초보자들도 고득점 달성이 가능하도록 토익 Listening 각 파트에 대한 상세하고 명쾌한 이론과 해설을 제공하는 강의입니다.|- 토익 Listening 공부를 통해 영어 듣기 실력까지 다질 수 있습니다.,http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0919&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
111,아이스크림,본격! 청개구리 학생심리 사로잡기,"전국 유아, 초등교원 및 교육전문직",학급경영,1. 학생의 생각과 행동을 이해하고 원활한 생활지도 방법을 찾을 수 있다.|2. 학생의 올바른 학습태도와 자아 존중감 형성에 도움을 줄 수 있다.|3. 긍정적인 소통 방법을 찾아 건강한 교실 관계를 만들어 갈 수 있다.,"매년 개성 넘치는 수십 명의 학생들을 만나는 교사들은 교실 속 아이들의 마음과 생각, 행동 패턴의 이해, 원활한 소통과 긍정적인 학급 문화 형성에 고민이 많을 것입니다.|1) 본 연수는 학생의 심리와 행동 이해를 기반으로, 학생 생활 습관, 학습 태도, 문제 행동 지도 방법 등 구체적인 생활지도 실천 사례를 제시하고자 합니다.|2) 대마왕 차승민 선생님과 교사 패널이 함께하는 참여 소통형 강의로 학생의 생각, 행동 유형 분석을 통해 현장 문제 상황에 대한 명쾌하고 구체적인 솔루션을 제시합니다.|3) 무엇보다 교사-학생의 신뢰와 소통에 기반한 긍정적인 교실 관계를 형성해 나가고 올바른 생활습관, 태도 형성의 기본을 다질 수 있습니다.|지금 바로 시작해 보세요!",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1112&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
112,아이스크림,"용기와 책임감이 있는 우리 교실, 아들러식 학급 세우기","전국 유아, 초등, 중등교원 및 교육전문직",학급경영,"1. 아들러 심리학의 기본 철학과 원리를 설명할 수 있다.|2. Crucials Cs의 적용 방법을 알고, 학급을 위한 계획을 수립하여 적용할 수 있다.|3. 학생 행동의 목적을 이해하고, 격려하기 위한 계획을 세우고 실행할 수 있다.","- 본 연수는 아들러 심리학식으로 학급을 세우고자 할 때에 함께 따라갈 로드맵입니다. 특히 많은 아들러심리학의 연구들이 서구의 상황에 맞추어 진행된 것에 비해, 우리 교육환경에 적합한 방식으로 함께 노력할 수 있는 방안을 알려드리고자 합니다. 각각의 수업들이 Crucial Cs 중에서 무엇을 위한 계획이고 어떤 점에서 중요한지, 또 다른 방식은 어떻게 진행될 수 있는지 알려주는 것으로 구성되어 있습니다.|- 연수의 핵심이 될 Crucial Cs에 대해 1-3차시에서 집중적으로 소개하고, 본격적인 27차시의 수업을 함께 익혀볼 수 있습니다.다양한 활동을 통해 아들러 심리학 이론을 토대로 살펴보고, 어떤 점에 집중해야 하는지, 학생들에게 전달하고자 하는 중요 개념은 무엇인지를 꼼꼼히 이해할 수 있습니다.|- 소개되는 수업의 초반부는 crucial Cs 중에서 뚜렷한 하나의 목적을 달성하기 위해서 활동이 계획되었고, 후반부의 활동들은 두세 개의 crucial C를 위해 설계되었습니다. 특히, 후반부의 활동들은 각각 아들러 심리학의 특별한 주제(예-사회적관심, 논리적결과, 열등감)등에 대해 이해할 수 있습니다. 이 수업을 순차적으로을 따라가다 보면, 선생님의 학급 상황에 맞춘 자신만의 학급세우기 계획을 디자인할 수 있습니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0921&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
113,아이스크림,네이티브는 쉬운 영어로 말한다,"전국 유아, 초등, 중등교원 및 교육전문직",어학,■ 상황별 영어 기본 패턴과 회화표현을 익혀 기초 회화를 구사할 수 있다.|■네이티브가 자주 쓰는 표현의 뉘앙스와 의미를 익혀 실생활에 활용할 수 있다.,"하루에 20문장씩 600문장! 네이티브가 쓰는 간단한 표현을 쉽게 배워보세요!|외국어를 어렵게 느끼는 이유는 어렵고 복잡해야 제대로 된 말이라는 선입견 때문입니다.|하지만 실제 네이티브가 자주 쓰는 말은 쉽고 간단한 표현들이 많습니다.|이에 영미권 네이티브가 자주 쓰고, 실생활에서 반드시 접하는 600문장을 20문장씩 매일 익혀 능숙하게 의사소통할 수 있도록 설계한 강좌입니다.|문장의 의미, 쓰임새, 발음 등을 정확히 익혀 영어 의사소통 능력을 향상할 수 있습니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0908&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
114,아이스크림,네이티브는 쉬운 중국어로 말한다,"전국 유아, 초등, 중등교원 및 교육전문직",어학,"■ 중국 현지인이 실생활에서 자주 쓰는 표현과 의미를 알아본다.|■ 중국어 의사소통 능력을 향상시키고, 기초표현을 실생활에 활용할 수 있다.","중드, 대드에 꼭 나오는 꿀 표현 600개. 중국어 회화는 고정화된 패턴이 많으며, 현지인들이 정말 잘 쓰는 쉽고 간단한 표현들이 많이 있습니다. 이에 중국인이 입에 달고 살고, 드라마, 영화, SNS 등에 꼭 나오는 600문장을 20문장씩 매일 익혀 능숙하게 의사소통할 수 있도록 설계한 강좌입니다. 문장의 의미, 뉘앙스, 쓰임새 등을 정확히 익혀 중국어 의사소통 능력을 향상할 수 있습니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0909&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
115,아이스크림,다양한 재료로 쉽게 따라 하는 캘리그라피,"전국 유아, 초등, 중등교원 및 교육전문직",자기계발,"■ 캘리그라피의 여러 글씨체를 임서하면서 캘리그라피 감각을 익힐 수 있다.|■ 붓 펜을 사용하여 캘리그라피 작품을 만들 수 있다.|■ 책갈피, 엽서, 액자, 배접 등 다양한 재료에 캘리그라피를 접목하여 나만의 캘리그라피 작품을 만들 수 있다.","주변에 있는 '펜'으로 초보자도 쉽게 따라하는 캘리그라피! 임서(실습)자료를 다운받아서 활용해보세요! ‘흘림체’와 ‘귀여운체’, 단어와 문장 쓰기 등 캘리그라피를 쓰는 방법을 여러 가지 예제와 실습으로 보여주고 책갈피와 엽서, 액자, 에코백, 캔들과 같은 다양한 재료에 접목하여 멋진 캘리그라피 작품을 만들어 볼 수 있는 과정입니다. 주제별로 연습할 수 있는 임서 자료를 제공하며 붓 펜을 사용하여 장소에 구애받지 않고 초보자도 쉽게 실습을 따라할 수 있습니다. 바로 지금, 나만의 캘리그라피 작품을 만들어 보세요.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0911&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,40000
116,아이스크림,교사를 위한 내 월급 사용설명서,"전국 유아, 초등, 중등교원 및 교육전문직",자기계발,"● 월급관리의 중요성을 이해하고, 월급관리를 통해 효과적인 현금흐름을 만들 수 있다.|● 절약의 다양한 방법들을 알고, 본인이 실천할 수 있는 절약 방법을 찾아 실천함으로써 가용소득과 저축을 늘릴 수 있다.|● 교사 연령대별 절약방법을 알고 생애주기에 맞는 방법을 스스로 구성할 수 있다.|● 절약과 가계부관리방법을 학교수업에 활용하여 경제교육을 다양하게 활용할 수가 있다.","● 본 과정은 교사들이 직접 실천할 수 있을 만한 절약방법들을 제시하였습니다. 특히, 교사들의 연령대가 20~60대까지 다양하게 분포되어 있는 점을 고려하여 각 연령대에서 활용할 수 있는 절약방법을 골고루 배치하였습니다.|● 기존의 강의방식에서 벗어나 강사와 MC들이 자유롭고 신나게 대화하며, 다양한 재미를 줄 수 있는 장치들을 넣어 보는 선생님들이 좀 더 강의에 재미를 느낄 수 있도록 하였습니다.|● 교사들이 가장 궁금해 하는 내용 중 하나인 연말정산 노하우를 편성하였습니다. 그 중에서도 교사들에게 관련도가 깊은 내용들로만 추출하였습니다.|● 본 연수를 통해 월급관리, 절약, 가계부관리를 익혀 학교현장에서 아이들과 수업을 할 때 활용할 수 있는 팁들을 제시하였습니다. 초등 실과교과와 중등 가정교과에서 절약과 가계부 관리의 내용을 토대로 학생들에게 가르칠 수가 있고, 환경을 살리면서도 절약이 되는 방법들을 제시하여 환경교육에서도 활용이 가능합니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0912&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
117,아이스크림,이보영의 하루 20분 영어 말하기 기술,"전국 유아, 초등, 중등교원 및 교육전문직",어학,■ 반복을 통해 영어의 어순과 구조를 쉽게 이해할 수 있다.|■ 문장의 덩어리를 하나씩 늘려 말할 수 있다.|■ 영어에 대한 막연한 두려움을 떨칠 수 있다.,"‘난 매일 밥과 김치를 먹어요‘를 영어로 어떻게 말할까?|바로 ‘I eat rice and kimchi almost every day.’이다.|어려운 어휘가 없음에도 불구하고 막상 말로 하려면 주어, 동사 이후부터는 말문이 막히는 경우가 많은 것이 현실. 그 원인은 말하기 기술의 부재, 우리말과 다른 어순, 말하기 경험 부족 때문! 영어도 언어이기에 공통적인 기술을 알면 말하기가 더욱 쉬워진다.|초중고대학, 최소 16년의 시간 동안 누적된 영어의 조각조각들을 끄집어내어 100% 활용해보는 강좌!|‘진짜’ 실력이 되는 영어 말하기 기술에 대해 알아본다!|→ 한국어와 영어 어순의 차이 이해|→ 하나하나 벽돌을 쌓듯 문장 만들기|→ 정보를 하나씩 추가하기(말문 늘리기)|→ 공통된 구조를 자연스럽게 체득|→ 맥락을 통한 말하기 연습|▶ 중학교 수준의 영어만으로도 영어 말하기가 가능하다!",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0915&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
118,아이스크림,7대 안전으로 그리는 선생님의 안전 로드맵,"전국 유아, 초등, 중등교원 및 교육전문직",생활지도,1. 7대 안전을 기본으로 각 분야별 안전사고 의미와 대처방안을 배울 수 있습니다.|2. 안전사고의 다양한 사례를 통해서 유사 사고 발생 시 대비훈련을 강화할 수 있습니다.|3. 학생들에게 필요한 안전교육 및 자주 발생하는 안전사고 유형을 파악하여 전달함으로써 학교 내외에서 학생들의 안전사고를 예방할 수 있습니다.,"본 연수는 교육부에서 마련한 7대 안전교육 표준안을 바탕으로 학교에서 알아야 할 기초적이고 기본적인 안전과 관련된 사항들을 18명의 안전 전문가가 모여서 구성하였습니다. 최근에 발표한 미세먼지 관련 부분도 함께 안내하여 최신 내용을 제공받을 수 있습니다. 또한, 가정과 연계하여 생각해 볼 수 있는 내용, 아이들이 실제적으로 이해하고 배워야 할 교육내용을 제시하여 교육의 효과성을 높혔습니다.|안전사고는 미리 예측하고 경각심을 가질 때, 위급상황 시 위험을 줄일 수 있으므로 체계적인 안전교육과 훈련을 통해 안전습관과 의식 내면화를 통한 학교 안전문화 확립이 필요합니다. 응급처치, 소화기 사용법 등 소방관의 실습도 추가하여 안전 관련 주요 내용을 상세히 확인하고 유사시 대처능력을 키울 수 있도록 하였습니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0916&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
119,아이스크림,초.능.력 국어능력인증시험(ToKL)으로 우리말 바로 알기,"전국 유아, 초등, 중등교원 및 교육전문직",자기계발,"1. 언어 기초 영역(어휘, 어법, 어문규정), 언어 기능 영역(듣기, 읽기, 쓰기), 사고력 영역의 종합적인 국어사용 능력을 향상시킬 수 있다.|2. 국어능력인증시험(ToKL)의 기출문제 분석을 통해 영역별 기본 개념을 파악하고 활용할 수 있다.","국어능력인증시험(ToKL) 활용처의 범위가 점점 넓어지고 있습니다. 사회 곳곳에서 국어능력인증시험을 요구하고 있는 것은 국어능력이 곧 학교와 사회에서의 원활한 생활을 위한 밑거름이 될 것이라는 판단 때문입니다. 본 과정에서는 언어 기초 영역(어휘, 어법, 어문규정), 언어 기능 영역(듣기, 읽기, 쓰기), 사고력 영역의 종합적인 국어사용 능력 향상을 돕고자 하였으며, 각 영역별로 다양한 문제 유형을 제시하여 학습자가 국어능력인증시험에 익숙해지도록 하고, 기출 유형을 분석한 후 각 유형에 대한 핵심 학습법을 함께 제시하여 학습자의 효율적인 학습을 제고하고자 했습니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0917&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
120,아이스크림,함소아 한의원 김한빛 원장이 들려주는 우리아이 체질별 지도법,"전국 유아, 초등, 중등교원 및 교육전문직",학습지도,"● 사상의학에서의 체질을 알고, 체질에 따른 학생의 특성을 이해할 수 있습니다.|● 학생 체질별 특징과 성격을 파악하고, 교육현장에서 상황에 맞게 학생들을 지도할 수 있습니다.","본 연수는 사상체질(태양인, 태음인, 소양인, 소음인)에 따른 학생들의 특성과 그에 맞는 생활지도 및 학습지도 방법에 대한 연수입니다.|이를 통해 교사들은 각 학생들의 다름을 이해하고, 학생들의 체질 및 성향을 파악할 수 있습니다.|또한, 교육현장에서 학생들과 적절한 방법으로 소통하고 지도하는 데 도움을 줄 수 있습니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0918&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,40000
121,아이스크림,다시 수업을 생각하다! 교수법 메가트랜드,"전국 유아, 초등, 중등교원 및 교육전문직",학습지도,"(1) 교사 스스로를 돌아보며 수업을 탐구하고 나만의 수업 노하우를 찾아갈 수 있습니다.|(2) 수업을 위한 다양한 티칭스킬 및 수업 설계와 모형을 확인하여, 현장에 적용할 수 있습니다|(3) 현대 수업을 되짚어보고, 다양한 교수법과 교수법 메가트랜드에 대해 확인할 수 있습니다.","본 콘텐츠는 선생님 스스로 수업을 다시 생각해 볼 수 있도록 고민하고 성찰하며, 수업의 한계점을 되짚어보고 방향에 대해 고민해볼 수 있는 연수입니다. 교사와 함께 찾아가도록 하는 여러 가지 교수법, 그리고 학생과 학생, 학생과 교사, 교사와 교사 간의 대화와 소통을 수업 속에서 만들 수 있는 알찬 티칭 스킬을 정리하여 교육현장에 계신 선생님들께 도움이 되고자 연수를 제작하였습니다.|또한 점차적으로 바뀌어가는 교육 트랜드의 방향에 대한 제시와 교사가 교사로서의 자부심과 자긍심을 더욱 북돋아 줄 수 있는 각종 사례, 수업 시연을 통해 교실 속에서의 교사에게 필요한 실질적 교수법에 대한 내용을 담아 구성하였습니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1124&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
122,아이스크림,회복적 생활교육을 위한 교실 상담,"전국 유아, 초등, 중등교원 및 교육전문직",생활지도,1. 회복적 생활교육을 기본 토대로 생활지도 방향을 찾을 수 있다.|2. 다양한 갈등 상황에 평화적으로 대처하는 교사 역량을 강화할 수 있다.|3. 회복적 서클 상담을 통해 문제 상황에 알맞은 해결 방안을 모색할 수 있다.,"최근 인성교육의 중요성이 더욱 강조되면서 회복적 생활교육에 대한 선생님들의 관심이 높아지고 있습니다.|- 본 연수를 통해 회복적 생활교육에 대한 기본 개념 이해와 함께 실제적인 상담 및 지도 방법을 제시하고자 합니다. 현장에서 일어날 수 있는 다양한  문제 상황, 갈등 상황을 사례 중심의 솔루션으로 제공하여 교육 현장에 계신 선생님들께 실질적인 도움이 되고자 합니다.|- 가장 기본이 되는 배움의 틀인 ‘서클’(회복적 서클, 신뢰써클, 교사써클)을 중심으로 회복적 교실 상담에 포커스를 맞춰 다양한 교실 상황에 적용 가능하도록 구성하였습니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1126&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
123,아이스크림,한 학기 한 권 읽기와 교육 연극의 만남,"전국 유아, 초등, 중등교원 및 교육전문직",교과지도,"1.  '한 학기 한 권 읽기'와 ‘교육 연극’의 목적과 의의를 알 수 있다.|2.  읽기 전•중•후 활동, 교육과정 재구성 방법을 습득하고 수업에 적용할 수 있다.|3.  '한 학기 한 권 읽기'와 '교육 연극'을 통합하여 학생 참여 수업을 설계할 수 있다.","'한 학기 한 권 읽기'와 '교육 연극'의 도입 취지 및 목표, 독서 수업을 위한 교사의 준비사항, 읽기 전•중•후 활동, 교육 연극과의 연계 등의 내용을 익혀 학교 현장에 바로 적용하고 실천할 수 있도록 개발된 과정입니다.  특히 '한 학기 한 권 읽기'와 '교육 연극'을 연계하여 체계적이고 학생 참여적인 국어 수업을 설계할 수 있으며, 이를 통해 기존의 정적인 국어 수업에서 한발 나아가 역동적인 국어 수업을 구성할 수 있도록 했습니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1128&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
124,아이스크림,처음 만나는 다문화교육,"전국 유아, 초등, 중등교원 및 교육전문직",생활지도,(1) 다문화사회를 이해하고 다문화교육의 필요성에 대해 설명할 수 있다.|(2) 다문화가정의 부모와 학생의 특성을 알고 다양한 다문화교육 방법을 익혀 비(非)다문화 학생들과 통합교육을 할 수 있다.,"다문화교육이란 인종, 성별, 종교, 민족 등의 다름을 이해하여 잘못된 편견과 고정관념을 없애고 다문화에 대한 긍정적인 인식, 지식, 지혜, 태도 등을 기르도록 하는 것이다. 다문화교육이 아직은 중학교와 고등학교 보다는 초등학교에서 더욱 중요한 것처럼 인식되고 있지만 초등학교에 다니는 다문화 학생들이 곧 중학교에 진학함을 생각했을 때 중등 교사들도 다문화교육에 대한 전체적인 맥락과 실제적인 방법을 깊이 있게 이해하고 있어야 한다.|이에 본 과정에서는 초·중·고 교사들을 대상으로 하여, 다문화사회의 문화와 언어적 차이에서 오는 어려움을 극복하기 위한 현실적인 방안, 다문화가정의 유형과 제도적 지원정책, 학교 교육과정 속의 다문화교육 등을 익혀 학교 현장에 바로 적용하고 실천할 수 있도록 개발하였다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1133&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
125,아이스크림,"김도인의 리프레쉬 마인드-명상과 치유, 진짜 나를 찾다.","전국 유아, 초등, 중등교원 및 교육전문직",자기계발,1. 명상의 필요성과 철학적 기초를 이해하고 실습을 통해 스스로 명상을 할 수 있다.|2. 동양철학의 주역을 통해서 64가지 인생의 모습을 학습하고 새로운 기회를 만들어내는 능력을 향상시킬 수 있다.|3. 4가지 감정분류법을 통해 감정이해 능력과 자존감을 높여 심리적 문제를 빠르게 치유할 수 있다.,"본 연수는 명상을 통해 상황과 감정을 객관적으로 바라보고 교사 스스로 스트레스 관리를 할 수 있도록 생각하는 것과 명상의 차이를 알려주며 슬픔, 기쁨, 미움, 사랑 감정별 명상 실습 방법을 제시합니다.|명상은 마음을 쉬고 몸을 편히 하여 긴장을 이완시키는 효과를 가져오며 스트레스의 원인이 되는 여러 가지 사고와 행동에서 부적응적인 조건화를 해제하여 자기와 세계에 대한 통찰을 얻게 되므로 스트레스 감소에 도움을 줍니다. 또한 명상은 특별한 도구 없이 일상에서 쉽게 할 수 있어 실용성이 높은 스트레스 관리 방법입니다.|따라서 본 연수에서는 동양철학의 주역에서 조언하는 삶의 태도와 함께 명상의 방법을 제시하므로 교사 스스로 본인이 세상을 살아가는 태도와 학생과 관계 속에서 어려움을 겪는 부분들을 찾아보고 힘든 상황이 반복되지 않도록 상대방의 기질을 이해함으로 스스로 상처받지 않을 힘을 키울 수 있습니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1134&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,40000
126,아이스크림,더 나은 삶을 위한 민주시민교육,"전국 유아, 초등, 중등교원 및 교육전문직",학습지도,1. 민주시민교육의 필요성에 대해 알고 설명할 수 있다.|2. 수업으로 실천하는 다양한 민주시민교육 사례를 통해 수업 현장에 적용할 수 있다.|3. 민주시민교육에 대한 다양한 관점을 깨우고 학생의 민주시민 역량을 길러줄 수 있는 수업을 구성할 수 있다.,"학생들이 올바른 민주시민으로 성장하기 위해서 꼭 필요한 민주시민교육은 2019 교육부 교원연수 중점 추진방향에서도 강조하고 있는 부분입니다.|하지만 단순한 교육이 아닌 비판적 사고와 논쟁을 할 수 있는 토론 진행 방안, 창의적인 민주시민 역량 함양을 위한 수업 등 학생들의 생각과 관점을 깰 수 있는 수업 사례가 부족합니다.|이에 민주시민으로서의 역량을 기를 수 있도록 민주시민교육의 이론과 수업 사례를 제공하여|교육현장에 계신 선생님들께 도움을 드리고자 만든 연수입니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1135&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
127,아이스크림,"정서조절이 필요한 아이들, 사회정서학습으로 변하다.","전국 유아, 초등, 중등교원 및 교육전문직",생활지도,"1.  정서조절이 필요한 아이를 처벌하기 보다, 그런 상황이 일어나지 않도록 조절하는 사회정서학습이 무엇인지 알고 설명할 수 있다.|2.  사회정서학습의 프로그램을 알고 우리나라에 맞게 접목하여 학생의 정서적 사회적 문제행동을 변화시킬 수 있다.|3.  사회정서학습 수업사례를 확인하고 생활지도와 인성지도를 접목하여 학생들의 정신건강을 향상시킬 수 있다.","2009년 미국에서 일어난 총기사건 조승희씨를 기억하시나요?|그 사건을 계기로 미국에서는 정서조절이 필요한 아이를 처벌하기 보다, 그런 상황이 일어나지 않도록 조절하는 '사회정서학습'을 시작하였습니다.|우리나라 학생들은 스트레스 지수가 높고 정신건강이 낮은 문제점을 가지고 있습니다.|사회정서학습을 실행하여 변화한 해외 사례를 통해 국내에도 정서조절이 필요한의 정신건강을 살펴보고 변화할 수 있게 하는 사회정서학습이 필요한 시점입니다.|공부 스트레스, 사춘기 시기, 교우관계 등으로 힘들어하는 아이들에게 도움을 주는 방안으로 사회정서학습을 통해 현장 교원에게 도움을 주고자 만든 연수입니다.|스스로 정서를 조절하고 학교에서 협력하며 생활하는 역량을 기르는 사회정서학습은 학생들이 학교와 일상에서 더 나은 삶을 살아가며 장기적으로 사회생활, 가족과의 관계에도 긍정적인 생활을 유지할 수 있도록 도와줍니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1136&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
128,아이스크림,수업을 바꾸자! 질문기반학습법,"전국 유아, 초등교원 및 교육전문직",학습지도,"1. 전략적이고 체계적인 질문 수업으로 실제적인 학생 중심 수업을 설계할 수 있다.|2. 질문 기법 3단계, 4규칙을 습득하고 질문기반학습을 교실에 적용할 수 있다.|3. 학생관, 교사관, 수업관을 새롭게 세우고 학생이 만들어가는 자기주도학습을 계획할 수 있다.","2015 개정 교육과정에서는 함께 탐구하고 질문하는 과정에서 흥미를 찾는 능동적 배움 추구, 학생 참여 중심 수업을 지향하고 있습니다. 이러한 흐름 속에 ‘질문이 있는 교실’은 각 교육청의 핵심 정책으로 꾸준히 그 중요성이 강조되고 있으며, 4차 산업 혁명 시대를 맞이하고 있는 우리 아이들에게 ‘질문하는 힘’은 그 어느 때 보다 필요한 역량이 되고 있습니다.|본 과정은 교사들이 여전히 어려워하는 ‘질문’ 자체에 중점을 두어 ‘질문이 왜 중요한가’ 라는 근본적인 물음에서 시작해 구체적이고 전략적인 질문기반학습법 3규칙, 4단계와 이를 접목한 수업 사례를 제시하고자 합니다.|진도를 쫓아가기에 어려운 학교 현장의 어려움을 극복할 수 있도록 질문 수업을 잘 녹여내기 위한 구체적인 실천 단계와 규칙들을 오리엔테이션 수업과 교실 수업 장면을 통해 쉽게 전달하고자 합니다.|질문을 만들고, 초점에 맞게 질문하고, 이를 해결하고 공유하는 체계적인 과정을 통해 기존의 상식을 깨고, 사고를 전환하여 누구나 쉽고 자신 있게 질문 수업의 초석을 다질 수 있는 유익한 연수가 될 것입니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1142&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
129,아이스크림,[체인지] 교실을 변화시키는 운동법,"전국 유아, 초등, 중등교원 및 교육전문직",자기계발,"1. 체(體), 인(人), 지(智) 운동법을 통해 몸과 마음 뇌의 운동 방법을 습득할 수 있다.|2. 교실 속 문제 상황을 이해하고 교실 안에서 스트레칭을 할 수 있다.|3. 뇌 활동을 자극하는 운동을 통해 창의적인 생각을 유도 하는 방법을 이해할 수 있다.","오전부터 오후까지 앉아서 공부만 해야 하는 학생과 서서 강의를 해야 하는 교사들은 바쁘게 일과를 소화해내느라 정작 가장 중요한 몸과 마음을 챙기지 못하고 있는 것이 현실입니다.|따라서 본 과정에서는 이 상황을 개선하기 위해 몸과 마음, 그리고 지식까지 챙길 수 있는 체인지(體人智) 운동법을 제시 하여 일상적인 쉽고 단순한 운동 동작을 통해서 교사의 몸과 마음의 건강 및 교실 안에서 많은 시간을 보내는 학생들도 운동을 통한 몸과 마음의 변화를 느낄 수 있도록 합니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0906&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
130,아이스크림,이보영의 바로 떠나는 왕초보 여행영어,"전국 유아, 초등, 중등교원 및 교육전문직",어학,■ 상황별 패턴 30개를 이해하고 활용할 수 있다.|■ 상황에 따른 다양한 영어 표현을 자연스럽게 구사할 수 있다.|■ 어렵고 긴 회화가 아닌 실질적으로 쉽고 간단하게 의사소통 할 수 있는 능력을 키울 수 있다.,​ 현장에서 들리고 말하는 것들만 쏙쏙 뽑아 연습하는 ‘알짜 생존 여행영어’​ 여행할 때 반드시 마주하게 되는 30가지의 상황과 어휘로 의사소통 끝! ​‘다양한 상황+간결한 표현+필수 어휘’로 생생한 영어표현을 익히고 직접 ‘영어 말하기’를 실천해보세요.,http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=0901&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
